unit_id,cell_type,region,layer,channel,depth_um,place_x_cm,place_y_cm,hd_pref_rad
21,CA1_pyr,CA1,pyramidal,12,220.0,57.27323931851334,11.8243096823758,2.88121251111048
22,CA1_pyr,CA1,pyramidal,15,280.0,72.6188181800229,16.618399993795087,-0.08382817965092171
23,CA1_pyr,CA1,pyramidal,17,320.0,85.02611639799863,55.73824419008603,-0.16657100576347839
24,CA1_pyr,CA1,pyramidal,15,280.0,36.52551978740418,51.65379219772302,-0.38383061504838745
25,CA1_pyr,CA1,pyramidal,15,280.0,76.10335393554863,81.69286174718134,-2.2603816382483997
26,CA1_pyr,CA1,pyramidal,12,220.0,18.686059290835484,63.77920744318494,-1.3745486750900162
27,CA1_pyr,CA1,pyramidal,14,260.0,68.1595691429506,71.49179935341256,-2.464636324978074
28,CA1_pyr,CA1,pyramidal,13,240.0,28.417119271590465,12.993004494094382,0.3446482297430862
29,CA1_pyr,CA1,pyramidal,14,260.0,76.38317945059305,74.66011776514415,-1.1489502218709065
30,CA1_pyr,CA1,pyramidal,17,320.0,33.27342705120949,51.20457033853717,-1.5333165573845395
31,CA1_pyr,CA1,pyramidal,17,320.0,23.168625406561453,13.592849551386319,-0.4077971989816702
32,CA1_pyr,CA1,pyramidal,17,320.0,81.33418130039311,69.88864155655594,2.4554216368440596
33,CA1_pyr,CA1,pyramidal,14,260.0,51.50866883091592,35.27432414646344,1.709104516809945
34,CA1_pyr,CA1,pyramidal,20,380.0,39.892618309896804,17.55733344492122,1.5506248599927606
35,CA1_pyr,CA1,pyramidal,11,200.0,84.94505204270234,29.27764600045478,-2.3702818163221995
36,CA1_pyr,CA1,pyramidal,14,260.0,22.26274532995952,24.341464652619127,0.6244404954702558
37,CA1_pyr,CA1,pyramidal,12,220.0,25.71477325716586,34.82589383200758,1.7429860037774967
38,CA1_pyr,CA1,pyramidal,14,260.0,50.05929489618738,21.511800204100062,-3.0540283754249935
39,CA1_pyr,CA1,pyramidal,20,380.0,20.54577742292168,64.2126938890286,-2.3760964505709175
40,CA1_pyr,CA1,pyramidal,14,260.0,65.54099485143092,56.48932873767219,-1.886365214347092
41,CA1_pyr,CA1,pyramidal,20,380.0,67.23257036926412,69.11872031324334,-2.31813251461289
42,CA1_pyr,CA1,pyramidal,15,280.0,84.20500408052061,41.80625550599525,-1.2506762551768746
43,CA1_pyr,CA1,pyramidal,17,320.0,63.0291370210866,86.4498605637576,-1.341797929547435
44,CA1_pyr,CA1,pyramidal,15,280.0,11.988759310900505,54.41584338614597,0.8417904532423379
45,CA1_pyr,CA1,pyramidal,13,240.0,21.22716776511301,43.5291455453043,2.929421500116283
46,CA1_pyr,CA1,pyramidal,18,340.0,84.6418577280169,74.34887324903767,-0.2049474418515218
47,CA1_pyr,CA1,pyramidal,20,380.0,11.426942718159019,18.731519741258793,2.069861032795731
48,CA1_pyr,CA1,pyramidal,13,240.0,28.611259357314694,52.46156724792428,0.6661170469508941
49,CA1_pyr,CA1,pyramidal,18,340.0,58.24857258709805,43.00572554189443,-0.7905249698727341
50,CA1_pyr,CA1,pyramidal,13,240.0,62.15448204639793,79.39925054018599,-0.2896744331533614
51,CA1_pyr,CA1,pyramidal,18,340.0,28.932989039806493,69.68114241947572,1.9890602030571243
52,CA1_pyr,CA1,pyramidal,18,340.0,15.324708556414253,57.55469310051615,-2.2231590733754576
53,CA1_pyr,CA1,pyramidal,15,280.0,34.826773913925955,21.50975463769141,2.6450354874895954
54,CA1_pyr,CA1,pyramidal,18,340.0,32.777606587034846,22.28907161536469,-2.4159471824424
55,CA1_pyr,CA1,pyramidal,13,240.0,14.431632733140809,23.971317674868217,-2.806184078837874
56,CA1_pyr,CA1,pyramidal,11,200.0,64.45716214396052,41.49043654656226,-1.143595665406757
57,CA1_pyr,CA1,pyramidal,11,200.0,80.00039537876869,78.09053014577648,-2.8684307827222972
58,CA1_pyr,CA1,pyramidal,15,280.0,28.93958968835168,29.951006066576944,0.4475679508216297
59,CA1_pyr,CA1,pyramidal,20,380.0,13.940329594207519,39.88913107676573,0.1492441783848486
60,CA1_pyr,CA1,pyramidal,12,220.0,76.67668430308478,14.15694931720834,2.6693601892890024
61,CA1_pyr,CA1,pyramidal,15,280.0,77.48599612782021,82.21225151420937,3.013231454015794
62,CA1_pyr,CA1,pyramidal,18,340.0,72.35820326170631,61.39866207964381,1.7529857958419663
63,CA1_pyr,CA1,pyramidal,13,240.0,52.88544287581098,51.13782961523316,2.246692042207555
64,CA1_pyr,CA1,pyramidal,18,340.0,40.80715968802828,61.165061698968806,-1.467354252166148
65,CA1_pyr,CA1,pyramidal,14,260.0,48.230181921899664,43.3511494875908,-1.6803126203671437
66,CA1_pyr,CA1,pyramidal,19,360.0,39.3113959860998,36.19964515300364,-0.7573495232471301
67,CA1_pyr,CA1,pyramidal,16,300.0,33.75011796570283,85.90863413722724,2.615991759035599
68,CA1_pyr,CA1,pyramidal,16,300.0,36.268896400375105,52.83478318640025,2.190070141725773
69,CA1_pyr,CA1,pyramidal,12,220.0,74.35134623576619,52.617782085259215,0.835146095279458
70,CA1_pyr,CA1,pyramidal,15,280.0,68.79145298482327,26.192367450057468,1.223952740858464
71,CA1_pyr,CA1,pyramidal,19,360.0,20.568226984123513,59.15037924335358,-2.544088445536219
72,CA1_pyr,CA1,pyramidal,11,200.0,16.75945750588162,84.87518581605008,-2.278233166486314
73,CA1_pyr,CA1,pyramidal,18,340.0,74.07073408680773,57.49456035730833,1.7757796216631547
74,CA1_pyr,CA1,pyramidal,15,280.0,85.68216502538642,30.270668307134976,0.565963542246374
75,CA1_pyr,CA1,pyramidal,18,340.0,59.293256001929706,23.703304327423105,0.4080967276959764
76,CA1_pyr,CA1,pyramidal,17,320.0,47.27881223849819,51.81054204104982,1.658279566310421
77,CA1_pyr,CA1,pyramidal,15,280.0,49.37225724603433,57.96747532180898,2.7095371800114814
78,CA1_pyr,CA1,pyramidal,14,260.0,19.36828527200884,17.016720952861473,0.991884273109747
79,CA1_pyr,CA1,pyramidal,17,320.0,71.94571329134746,63.698513064687404,-1.0452847925414734
80,CA1_pyr,CA1,pyramidal,12,220.0,71.00257176565219,31.642795272814055,-0.8533067185323366
81,CA1_pyr,CA1,pyramidal,16,300.0,22.608931889999972,21.822669803375334,2.740269669939978
82,CA1_pyr,CA1,pyramidal,11,200.0,40.66558582219279,68.37485669419024,0.3329652489794297
83,CA1_pyr,CA1,pyramidal,17,320.0,72.42411951275137,48.349565129963224,-0.7768563395972206
84,CA1_pyr,CA1,pyramidal,17,320.0,67.42081888029148,86.0955728003073,-2.397169798004137
85,CA1_pyr,CA1,pyramidal,11,200.0,60.9659107192966,19.753734266809005,0.5545413686476639
86,CA1_pyr,CA1,pyramidal,18,340.0,10.984214871088227,46.34543694733972,2.044545427712144
87,CA1_pyr,CA1,pyramidal,15,280.0,46.68384654388409,45.385130165431455,-1.2445269038432705
88,CA1_pyr,CA1,pyramidal,18,340.0,72.50352283452128,18.847072879688838,3.1229608592840723
89,CA1_pyr,CA1,pyramidal,11,200.0,32.71267502912312,76.95172637287506,-2.4729390145385906
90,CA1_pyr,CA1,pyramidal,12,220.0,63.25477888852295,62.01000124470376,-2.57333680663245
91,CA1_pyr,CA1,pyramidal,15,280.0,12.319960256357554,29.266244643291763,-2.2429597089375193
92,CA1_pyr,CA1,pyramidal,12,220.0,25.85633817703183,82.85105817047082,0.9818673318695552
93,CA1_pyr,CA1,pyramidal,14,260.0,10.434386730296037,14.132633361151914,0.6655475198565903
94,CA1_pyr,CA1,pyramidal,17,320.0,29.08422565019108,77.95270743384583,-2.781993768117446
95,CA1_pyr,CA1,pyramidal,12,220.0,84.22363441378243,71.76867192835044,1.2448295989414744
96,CA1_pyr,CA1,pyramidal,17,320.0,13.212103963765314,26.14256885752443,-2.356674027257762
97,CA1_pyr,CA1,pyramidal,12,220.0,69.61505026630756,60.400947566111896,2.2062217669179995
98,CA1_pyr,CA1,pyramidal,12,220.0,68.76968735481293,25.44331926951233,-1.440365245519499
99,CA1_pyr,CA1,pyramidal,16,300.0,88.41638279189455,58.92348847816557,-2.799157075199825
100,CA1_pyr,CA1,radiatum,21,400.0,34.3763683008665,44.232257094508,0.697355324820446
101,CA1_pyr,CA1,radiatum,21,400.0,42.94487172684562,42.702648754295765,-1.7741922922243012
102,CA1_pyr,CA1,radiatum,23,440.0,35.363272905379034,12.884786742189096,-0.5127076436201179
103,CA1_pyr,CA1,radiatum,29,560.0,28.04742945633688,55.79663464976925,0.41325703841912453
104,CA1_pyr,CA1,radiatum,25,480.0,61.8358785760968,62.19464452168253,-1.1547605409267105
105,CA1_pyr,CA1,radiatum,28,540.0,53.93155068797435,44.513455614391205,0.7917597687700977
106,CA1_pyr,CA1,radiatum,25,480.0,51.01913956854066,68.93645507857762,2.4278409405141783
107,CA1_pyr,CA1,radiatum,22,420.0,50.290634014647935,51.622009179245524,1.8841413589692442
108,CA1_pyr,CA1,radiatum,24,460.0,76.99058898760549,49.531331721393876,-2.413643385508479
109,CA1_pyr,CA1,radiatum,21,400.0,77.35945688315705,14.445433352550232,-1.3784590010482434
110,CA1_pyr,CA1,radiatum,28,540.0,23.839555615327505,35.11146958415914,1.5248823694087594
111,CA1_pyr,CA1,radiatum,22,420.0,76.17387396165492,78.52384188596466,-0.8026042064850993
112,CA1_pyr,CA1,radiatum,24,460.0,58.06723263560647,19.573804469191547,-0.8487366857575549
113,CA1_pyr,CA1,radiatum,30,580.0,89.63715780669096,71.76839130836684,-1.1877638633572558
114,CA1_pyr,CA1,radiatum,26,500.0,66.43250923872102,41.02733561309198,0.8852293987803508
115,CA1_pyr,CA1,radiatum,25,480.0,26.724612688179317,52.007064237380895,-2.1127128646425746
116,CA1_pyr,CA1,radiatum,26,500.0,76.90434324401903,89.13064021468844,0.3516662878395924
117,CA1_pyr,CA1,radiatum,28,540.0,89.2257331461018,21.327671085501976,-0.3251824023823513
118,CA1_pyr,CA1,radiatum,23,440.0,16.4039426916948,70.42641382357957,-0.41607864255382454
119,CA1_pyr,CA1,radiatum,27,520.0,22.053837905059215,24.47413217846945,2.55790749723152
120,CA1_pyr,CA1,radiatum,29,560.0,28.6281827954965,33.36474642516227,-0.0615906575566032
121,CA1_pyr,CA1,radiatum,26,500.0,49.46319806805333,16.72922676455056,-1.6105848864290768
122,CA1_pyr,CA1,radiatum,25,480.0,61.00709603827673,61.93192401074195,1.069418593257769
123,CA1_pyr,CA1,radiatum,22,420.0,14.648678537715787,39.32867079460899,0.24835820046667179
124,CA1_pyr,CA1,radiatum,23,440.0,77.55830986297492,48.605800686983514,1.687836923194241
125,CA1_pyr,CA1,radiatum,30,580.0,50.383318632279845,82.76417950970799,0.5474158630855444
126,CA1_pyr,CA1,radiatum,26,500.0,37.247263647321944,49.905356682518814,0.1973613913231782
127,CA1_pyr,CA1,radiatum,24,460.0,41.88420053612325,83.38701380413409,0.8220432103651372
128,CA1_pyr,CA1,radiatum,25,480.0,37.1084508487684,25.328240773015985,-2.9856243165948197
129,CA1_pyr,CA1,radiatum,26,500.0,45.85658626054972,34.602805793662895,0.6187504430878801
130,CA1_pyr,CA1,radiatum,26,500.0,32.24176852806511,66.2426772559114,0.8405002726935407
131,CA1_pyr,CA1,radiatum,27,520.0,59.628616772643525,48.20046989021862,1.6426292398160554
132,CA1_pyr,CA1,radiatum,23,440.0,67.65567573746813,87.05689788395037,1.7718907453307855
133,CA1_pyr,CA1,radiatum,27,520.0,19.128325694690975,68.59308023950302,-0.3764338028636587
134,CA1_pyr,CA1,radiatum,25,480.0,62.32819275858854,87.58520933644556,3.0446938814324565
135,CA1_pyr,CA1,radiatum,30,580.0,68.7002797950333,69.99868303482148,-0.9645137983450307
136,CA1_pyr,CA1,radiatum,22,420.0,13.27575682285758,72.18745020233428,-0.06471843087617302
137,CA1_pyr,CA1,radiatum,22,420.0,47.197876495492245,88.23335832590722,-0.5555843638163629
138,CA1_pyr,CA1,radiatum,25,480.0,16.785541784946567,54.43693681102111,1.897897615478498
139,CA1_pyr,CA1,radiatum,26,500.0,75.80664724939453,12.957658176093938,-0.7998347787398896
140,CA1_pyr,CA1,radiatum,27,520.0,18.742583289164642,64.02445029339873,1.3399407657012814
141,CA1_pyr,CA1,radiatum,25,480.0,79.23652384445303,69.1545174781208,1.8904319668721197
142,CA1_pyr,CA1,radiatum,30,580.0,28.762812035303888,59.75182187001966,2.250167652147902
143,CA1_pyr,CA1,radiatum,25,480.0,51.17034736930798,64.18299194915178,-2.9555645695514725
144,CA1_pyr,CA1,radiatum,22,420.0,81.65079051069574,63.7290247084687,-1.6483411167941409
145,CA1_pyr,CA1,radiatum,22,420.0,37.842513872761145,78.26757369152476,-1.2632742972048656
146,CA1_pyr,CA1,radiatum,30,580.0,41.75520541982672,31.986004060405364,2.428812795017448
147,CA1_pyr,CA1,radiatum,22,420.0,16.78492729886105,37.35415508365283,1.3674670947285863
148,CA1_pyr,CA1,radiatum,30,580.0,89.89946960534118,33.70896456089319,-0.578417780059548
149,CA1_pyr,CA1,radiatum,23,440.0,55.989754369842686,89.80640298103337,1.2621726112815157
150,CA2_pyr,CA2,pyramidal,31,600.0,54.91915155315077,73.35795401130993,1.7833194738528153
151,CA2_pyr,CA2,pyramidal,34,660.0,48.10058468693805,89.57613991480198,1.0970283020252296
152,CA2_pyr,CA2,pyramidal,35,680.0,82.20431753753856,73.00718689834713,-1.978076514184397
153,CA2_pyr,CA2,pyramidal,40,780.0,18.15153258516359,62.233770125119875,2.8610448368222805
154,CA2_pyr,CA2,pyramidal,33,640.0,44.63779942942138,12.867420113453054,2.8888485233144694
155,CA2_pyr,CA2,pyramidal,35,680.0,13.286327464387755,29.68532892039508,-2.72985279402071
156,CA2_pyr,CA2,pyramidal,34,660.0,51.28702410056899,35.005595922286716,-2.8213984982284877
157,CA2_pyr,CA2,pyramidal,32,620.0,40.760350239194246,14.84227606612289,1.2452627719861615
158,CA2_pyr,CA2,pyramidal,32,620.0,34.16572550269108,41.5300621742478,-0.5239571282602444
159,CA2_pyr,CA2,pyramidal,34,660.0,18.965629679895805,79.02116509927025,-3.133845093332138
160,CA2_pyr,CA2,pyramidal,31,600.0,49.160160520576646,36.647532880851024,-0.4314850580160674
161,CA2_pyr,CA2,pyramidal,31,600.0,77.29629649719652,30.827883473220005,-1.1153254531954873
162,CA2_pyr,CA2,pyramidal,34,660.0,48.38907204408521,64.66066861270504,-1.7074375401565371
163,CA2_pyr,CA2,pyramidal,33,640.0,84.43076940713203,13.885543187756646,-0.24649183995361268
164,CA2_pyr,CA2,pyramidal,36,700.0,22.036320924597923,13.789921600438548,-2.2732226931372823
165,CA2_pyr,CA2,pyramidal,31,600.0,10.740782545689873,25.065757984908146,-2.945032544969217
166,CA2_pyr,CA2,pyramidal,34,660.0,59.6119429302637,29.331112699126862,0.43487213834580096
167,CA2_pyr,CA2,pyramidal,35,680.0,77.95482664718233,10.379311432949914,2.220285794945953
168,CA2_pyr,CA2,pyramidal,40,780.0,23.019478888396605,71.83499105082272,2.2336192322052257
169,CA2_pyr,CA2,pyramidal,37,720.0,83.50349447221447,46.35659442389262,0.6498350118701914
170,CA2_pyr,CA2,pyramidal,39,760.0,38.922886291135946,75.05274766560903,-1.1410319946310739
171,CA2_pyr,CA2,pyramidal,34,660.0,58.0587135090114,27.308455618032113,-0.5401899843043059
172,CA2_pyr,CA2,pyramidal,35,680.0,16.24867144642911,12.386781607975799,-0.9646030566840551
173,CA2_pyr,CA2,pyramidal,35,680.0,23.239020606542002,68.01466566806951,1.3074757945999638
174,CA2_pyr,CA2,pyramidal,39,760.0,35.3722536903983,81.20155656941564,0.5895547207369503
175,CA2_pyr,CA2,pyramidal,40,780.0,21.49749291644273,65.44763415437612,-2.0549538531711278
176,CA2_pyr,CA2,pyramidal,40,780.0,89.34195807429685,10.32060837866716,-3.037418685911115
177,CA2_pyr,CA2,pyramidal,38,740.0,56.77110673073324,20.15279804148105,2.4963233440050505
178,CA2_pyr,CA2,pyramidal,36,700.0,52.89603304891002,59.743362388860525,-1.425106905841831
179,CA2_pyr,CA2,pyramidal,36,700.0,57.56540871126915,33.58041545622104,1.0280613563216692
180,CA2_pyr,CA2,pyramidal,40,780.0,11.452843513149125,57.65710197485819,-1.688414164792798
181,CA2_pyr,CA2,pyramidal,33,640.0,30.29316052494628,58.86161065883346,0.33640701978509835
182,CA2_pyr,CA2,pyramidal,34,660.0,64.20966108798353,68.0615707772347,0.4205825720457659
183,CA2_pyr,CA2,pyramidal,39,760.0,88.67336607943501,43.54179103206441,0.09162801734100512
184,CA2_pyr,CA2,pyramidal,34,660.0,73.68228450483028,51.61840536367951,-0.5782953884523216
185,CA2_pyr,CA2,pyramidal,33,640.0,81.17251373403178,41.600579203244514,1.1471940152295401
186,CA2_pyr,CA2,pyramidal,36,700.0,86.9239703632826,24.27534094574647,-1.8878333356383818
187,CA2_pyr,CA2,pyramidal,34,660.0,83.00661953135449,26.971792601864113,-0.18974661570979467
188,CA2_pyr,CA2,pyramidal,39,760.0,80.26925870486413,40.32421560298442,0.10693658970807007
189,CA2_pyr,CA2,pyramidal,40,780.0,68.49087813222363,72.6368104020868,0.43940714176340023
190,CA2_pyr,CA2,pyramidal,34,660.0,82.31786327024321,79.24580314568226,1.8730014288416594
191,CA2_pyr,CA2,pyramidal,36,700.0,26.351789366514335,69.48802920861215,-2.9961991513057615
192,CA2_pyr,CA2,pyramidal,40,780.0,40.171574428454456,67.54500269526588,2.435180968675673
193,CA2_pyr,CA2,pyramidal,38,740.0,35.530599087973286,58.69929031185974,0.5088712431714284
194,CA2_pyr,CA2,pyramidal,33,640.0,58.14198046941668,84.83050956531957,-0.20332226410787113
195,CA2_pyr,CA2,pyramidal,36,700.0,40.17647863064031,41.52855860744949,-2.3178124399239297
196,CA2_pyr,CA2,pyramidal,37,720.0,64.76496587149418,37.15822033671222,2.8582108919680325
197,CA2_pyr,CA2,pyramidal,37,720.0,17.913960408385783,70.28036504002063,2.394120122916079
198,CA2_pyr,CA2,pyramidal,31,600.0,26.16704813163824,24.861290789686976,0.13830736852327963
199,CA2_pyr,CA2,pyramidal,33,640.0,30.75518718836274,13.613849359154111,-0.11629333851750046
200,CA2_pyr,CA2,pyramidal,39,760.0,62.20153606021306,49.640524530289476,-2.4460938404256742
201,CA2_pyr,CA2,pyramidal,33,640.0,33.58191596596342,71.18428420857875,2.366943746428964
202,CA2_pyr,CA2,pyramidal,33,640.0,88.76548866006033,88.5893346483626,2.8462774951728758
203,CA2_pyr,CA2,pyramidal,34,660.0,21.023482874224413,34.357322118082635,0.33236953271327696
204,CA2_pyr,CA2,pyramidal,32,620.0,77.6637566241714,59.340494326184725,0.26618339009265934
205,CA2_pyr,CA2,pyramidal,32,620.0,30.26043795201579,22.824961998580644,2.211261246165593
206,CA2_pyr,CA2,pyramidal,34,660.0,68.81035420157068,33.682629032802055,-0.808943538985055
207,CA2_pyr,CA2,pyramidal,39,760.0,70.80119773952279,71.78823901396544,-1.842144936187648
208,CA2_pyr,CA2,pyramidal,31,600.0,19.652426995494913,81.68976659389043,-2.510788207938103
209,CA2_pyr,CA2,pyramidal,33,640.0,77.71828288543657,24.359365787686997,-0.5430687040623345
210,CA3_pyr,CA3,pyramidal,46,900.0,63.427932707838906,20.349024276661957,-1.412758347495753
211,CA3_pyr,CA3,pyramidal,48,940.0,32.681661327938336,63.978923787942236,2.578160013216376
212,CA3_pyr,CA3,pyramidal,67,1320.0,53.36632279605753,66.11128809947459,2.8457957992800154
213,CA3_pyr,CA3,pyramidal,62,1220.0,30.408554482190453,60.0382525531149,-1.1278872954535646
214,CA3_pyr,CA3,pyramidal,45,880.0,41.97409081309095,64.83421766088114,-2.9956494494673365
215,CA3_pyr,CA3,pyramidal,66,1300.0,80.00860906580093,58.81819555465967,-0.35221723255969817
216,CA3_pyr,CA3,pyramidal,58,1140.0,78.31875009177833,35.77725390583506,0.27990586516447413
217,CA3_pyr,CA3,pyramidal,67,1320.0,60.57620000918899,36.72890135670045,-1.6072073808377845
218,CA3_pyr,CA3,pyramidal,63,1240.0,83.90995995988051,77.46583086095832,3.0046470532080694
219,CA3_pyr,CA3,pyramidal,51,1000.0,71.17337828495997,71.00720735701125,-0.1218458483347038
220,CA3_pyr,CA3,pyramidal,57,1120.0,29.21810209192025,61.58553554874324,-1.3237406253604067
221,CA3_pyr,CA3,pyramidal,56,1100.0,56.87690992768438,42.79859105800345,-1.7664760248322096
222,CA3_pyr,CA3,pyramidal,62,1220.0,78.84559354355008,23.41596157422248,-3.0944245754003186
223,CA3_pyr,CA3,pyramidal,48,940.0,73.8008668544602,77.13390929874595,-2.272445472680818
224,CA3_pyr,CA3,pyramidal,50,980.0,19.256333384754356,41.20500721252234,3.1328559787428087
225,CA3_pyr,CA3,pyramidal,48,940.0,22.317086606210115,43.82402660374348,0.7518995241056721
226,CA3_pyr,CA3,pyramidal,49,960.0,88.46569164264274,15.57125092731157,-2.2745286801621742
227,CA3_pyr,CA3,pyramidal,45,880.0,31.650572181668835,80.78792476050884,1.0270071042324433
228,CA3_pyr,CA3,pyramidal,42,820.0,76.60234279392057,24.108510400646068,-0.4806926120803725
229,CA3_pyr,CA3,pyramidal,69,1360.0,50.061291926422264,64.89303324921204,0.959359049131729
230,CA3_pyr,CA3,pyramidal,43,840.0,89.95375273793502,51.31675221085128,-2.5434391491403807
231,CA3_pyr,CA3,pyramidal,67,1320.0,88.13312625732713,35.466111010321626,-0.24373175855448226
232,CA3_pyr,CA3,pyramidal,41,800.0,14.113532364554349,63.78115449787558,-0.9215064394628953
233,CA3_pyr,CA3,pyramidal,64,1260.0,76.56960602255889,75.69846292782763,-0.5236029767043
234,CA3_pyr,CA3,pyramidal,50,980.0,69.90566237336438,74.11115470741784,-0.05493108438099803
235,CA3_pyr,CA3,pyramidal,56,1100.0,21.512695686284662,80.32550237271681,-2.5378084976908695
236,CA3_pyr,CA3,pyramidal,49,960.0,52.70720106191683,15.401478414993202,-2.8097958499578772
237,CA3_pyr,CA3,pyramidal,55,1080.0,44.905332775541055,71.96991050337839,-2.922696842984651
238,CA3_pyr,CA3,pyramidal,54,1060.0,75.85018539329492,23.44006788622969,-2.2188205928024267
239,CA3_pyr,CA3,pyramidal,56,1100.0,75.84996879600757,53.11534130113495,2.005591991633435
240,CA3_pyr,CA3,pyramidal,52,1020.0,41.55852143510035,69.02380448850982,-1.52397428546087
241,CA3_pyr,CA3,pyramidal,57,1120.0,50.33428835126511,70.02127903585864,-0.2219243804590887
242,CA3_pyr,CA3,pyramidal,65,1280.0,27.535137318290587,26.6703473148012,1.5801633658728802
243,CA3_pyr,CA3,pyramidal,54,1060.0,16.87858800887561,24.103309201770415,-2.039858029157314
244,CA3_pyr,CA3,pyramidal,51,1000.0,41.88052987793699,89.23107658883859,-2.279468894660187
245,CA3_pyr,CA3,pyramidal,44,860.0,45.898360576100046,41.43345413576591,2.356723528451833
246,CA3_pyr,CA3,pyramidal,51,1000.0,79.8287167019343,25.38405432281064,-1.7542783991940227
247,CA3_pyr,CA3,pyramidal,44,860.0,33.126686531055334,68.77801046244639,0.4173332572604651
248,CA3_pyr,CA3,pyramidal,46,900.0,76.28375398710287,66.84262173941423,-2.974599631061138
249,CA3_pyr,CA3,pyramidal,69,1360.0,58.12467619648125,48.89536604978204,-1.5068042499851249
250,CA3_pyr,CA3,pyramidal,43,840.0,70.63282549862885,76.12891877263439,0.3846758806271837
251,CA3_pyr,CA3,pyramidal,55,1080.0,31.65574091960856,51.75347766154027,-1.1639624747856954
252,CA3_pyr,CA3,pyramidal,66,1300.0,64.13219060077101,15.286336873551587,-3.1348855730429395
253,CA3_pyr,CA3,pyramidal,69,1360.0,81.56091981750248,61.70326105828473,-2.0611338968816604
254,CA3_pyr,CA3,pyramidal,45,880.0,47.5964752229872,48.08734053429285,2.7365907422126066
255,CA3_pyr,CA3,pyramidal,45,880.0,27.214261970297482,56.861706012377795,-1.9133146888323236
256,CA3_pyr,CA3,pyramidal,52,1020.0,27.127383146937618,17.93255764790515,-1.8410665397302477
257,CA3_pyr,CA3,pyramidal,57,1120.0,24.091063933846392,20.775361993867783,2.2637178539337963
258,CA3_pyr,CA3,pyramidal,69,1360.0,38.860694921460286,14.42163276009821,-0.8961730859693859
259,CA3_pyr,CA3,pyramidal,47,920.0,58.838805387343086,26.431223813792535,2.440172108500583
260,CA3_pyr,CA3,pyramidal,45,880.0,17.986484574143216,18.592236503086177,-2.4169752721214777
261,CA3_pyr,CA3,pyramidal,48,940.0,19.75751713676983,78.19058543442131,1.5976350466920604
262,CA3_pyr,CA3,pyramidal,67,1320.0,52.08484215088167,89.73417692153228,-2.864032295827893
263,CA3_pyr,CA3,pyramidal,41,800.0,35.914933515010894,85.89163989701129,0.48293164512781583
264,CA3_pyr,CA3,pyramidal,52,1020.0,23.627295492681508,88.29073151203511,-0.008547979077842882
265,CA3_pyr,CA3,pyramidal,44,860.0,87.67077828365902,40.458588897371605,-0.6438692600696574
266,CA3_pyr,CA3,pyramidal,45,880.0,20.244208843822953,35.68685011294839,-1.927628960777733
267,CA3_pyr,CA3,pyramidal,68,1340.0,79.29156850648161,57.14649329019808,-0.8879850397765345
268,CA3_pyr,CA3,pyramidal,41,800.0,44.52152029498837,60.65193457157675,2.6814711701576153
269,CA3_pyr,CA3,pyramidal,50,980.0,41.31935836245307,36.340996767821565,-0.3075839107710241
270,CA3_pyr,CA3,pyramidal,68,1340.0,46.945432915979865,62.700272785336075,0.34179914442465
271,CA3_pyr,CA3,pyramidal,59,1160.0,37.65846446101061,40.287423004778475,-2.546953452250353
